01111,01,10,13,04,0000,0000,00000
01026,01,10,13,04,0000,0000,00000
01836,01,10,13,04,0000,0000,00000
01026,01,10,13,06,0000,0000,00000
01018,01,10,13,08,0000,0000,00000
01091,01,10,13,11,0000,0000,00000
01093,01,10,13,13,0000,0000,00000
01090,01,10,13,14,0000,0000,00000
01090,01,10,13,14,0000,0000,00000
01026,01,10,13,15,0000,0000,00000
01026,01,10,14,06,0000,0000,00000
01026,01,10,14,12,0000,0000,00000
01080,01,10,14,12,0000,0000,00000
01080,01,10,14,16,0000,0000,00000
01080,01,10,14,16,0000,0000,00000
01080,01,10,14,17,0000,0000,00000
01048,01,10,14,50,0000,0000,00000
01048,01,10,14,50,0000,0000,00000
01011,01,10,14,50,0000,0000,00000
01014,01,10,14,52,0000,0000,00000
01070,01,10,14,53,0000,0000,00000
01025,01,10,14,55,0000,0000,00000
01111,01,10,15,12,0000,0000,00000
01093,01,10,15,29,0000,0000,00000
01091,01,10,15,29,0000,0000,00000
01076,01,11,10,06,0000,0000,00000
01025,01,11,10,07,0000,0000,00000
