00505,11,10,16,26,0000,0000,14368
00312,11,10,18,08,0000,0000,06497
03146,11,10,18,08,0000,0000,09331
00504,11,10,18,44,0000,0000,22049
00511,11,10,19,08,0000,0000,06697
08888,11,10,19,13,0000,0000,17890
00505,11,10,19,18,0000,0000,10787
00248,11,10,19,20,0000,0000,12578
00510,11,10,20,04,0000,0000,05679
00176,11,10,20,07,0000,0000,06113
00176,11,10,20,07,0000,0000,06113
03112,11,10,20,07,0000,0000,09049
03142,11,10,20,07,0000,0000,09079
03223,11,10,20,07,0000,0000,09160
03126,11,10,20,07,0000,0000,09063
00178,11,10,20,08,0000,0000,06371
03236,11,10,20,08,0000,0000,09429
03113,11,10,20,08,0000,0000,09306
00114,11,10,20,09,0000,0000,06563
03134,11,10,20,09,0000,0000,09583
03205,11,10,20,09,0000,0000,09654
00040,11,10,20,09,0000,0000,06489
03107,11,10,20,10,0000,0000,11348
00155,11,10,20,13,0000,0000,09164
03201,11,10,20,25,0000,0000,16818
00010,11,10,20,37,0000,0000,18235
03248,11,10,20,37,0000,0000,21473
00120,11,10,20,37,0000,0000,18345
00270,11,10,20,37,0000,0000,18495
00216,11,10,20,37,0000,0000,18441
00225,11,10,20,37,0000,0000,18450
03177,11,10,20,37,0000,0000,21402
00315,11,10,20,37,0000,0000,18540
03182,11,10,20,37,0000,0000,21407
00181,11,10,20,38,0000,0000,18662
00217,11,10,20,38,0000,0000,18698
00156,11,10,20,38,0000,0000,18637
03106,11,10,20,38,0000,0000,21587
03219,11,10,20,38,0000,0000,21700
00321,11,10,20,38,0000,0000,18802
00153,11,10,20,38,0000,0000,18634
03111,11,10,20,39,0000,0000,21848
04110,11,10,20,39,0000,0000,22847
00261,11,10,20,39,0000,0000,18998
00301,11,10,20,39,0000,0000,19038
00003,11,10,20,39,0000,0000,18740
00012,11,10,20,39,0000,0000,18749
00050,11,10,20,45,0000,0000,21859
00050,11,10,20,45,0000,0000,21859
00502,11,10,20,46,0000,0000,22567
03103,11,10,20,46,0000,0000,25168
03237,11,10,20,49,0000,0000,26070
03160,11,10,20,49,0000,0000,25993
03166,11,10,20,49,0000,0000,25999
03125,11,10,20,50,0000,0000,27750
00300,11,10,20,52,0000,0000,25437
03140,11,10,20,57,0000,0000,29557
03132,11,10,21,00,0000,0000,07278
01014,11,10,21,08,0000,0000,07208
00322,11,10,21,29,0000,0000,14964
00272,11,10,21,30,0000,0000,16706
00171,11,10,21,31,0000,0000,16861
00100,11,10,21,31,0000,0000,16790
00230,11,10,21,31,0000,0000,16920
00121,11,10,22,15,0000,0000,09644
03228,11,10,22,15,0000,0000,12751
00100,11,11,07,10,0000,0000,08572
03247,11,11,07,18,0000,0000,13767
00012,11,11,07,18,0000,0000,10532
03237,11,11,07,18,0000,0000,13757
00646,11,11,07,18,0000,0000,11166
00315,11,11,07,19,0000,0000,11091
00240,11,11,07,19,0000,0000,11016
03223,11,11,07,19,0000,0000,13999
00502,11,11,07,20,0000,0000,13070
