00248,12,01,12,18,0000,0000,06684
00222,12,01,13,30,0000,0000,12803
00322,12,01,13,30,0000,0000,12903
00153,12,01,13,30,0000,0000,12734
03103,12,01,13,30,0000,0000,15684
00270,12,01,13,30,0000,0000,12851
00321,12,01,13,30,0000,0000,12902
03115,12,01,13,30,0000,0000,15696
00216,12,01,13,30,0000,0000,12797
00162,12,01,13,30,0000,0000,12743
03241,12,01,13,30,0000,0000,15822
03107,12,01,13,30,0000,0000,15688
00324,12,01,13,30,0000,0000,12905
03112,12,01,13,30,0000,0000,15693
03223,12,01,13,30,0000,0000,15804
03113,12,01,13,30,0000,0000,15694
00261,12,01,13,30,0000,0000,12842
03249,12,01,13,30,0000,0000,15830
00010,12,01,13,30,0000,0000,12591
00301,12,01,13,30,0000,0000,12882
00020,12,01,13,30,0000,0000,12601
00257,12,01,13,30,0000,0000,12838
00181,12,01,13,31,0000,0000,13018
00003,12,01,13,31,0000,0000,12840
00320,12,01,13,31,0000,0000,13157
00225,12,01,13,31,0000,0000,13062
03205,12,01,13,31,0000,0000,16042
03140,12,01,13,31,0000,0000,15977
03201,12,01,13,31,0000,0000,16038
03142,12,01,13,31,0000,0000,15979
00299,12,01,13,31,0000,0000,13136
00272,12,01,13,31,0000,0000,13109
00114,12,01,13,31,0000,0000,12951
03111,12,01,13,31,0000,0000,15948
00682,12,01,13,31,0000,0000,13519
00240,12,01,13,31,0000,0000,13077
00156,12,01,13,31,0000,0000,12993
04110,12,01,13,31,0000,0000,16947
03132,12,01,13,31,0000,0000,15969
03219,12,01,13,31,0000,0000,16056
00050,12,01,13,31,0000,0000,12887
00012,12,01,13,31,0000,0000,12849
03126,12,01,13,32,0000,0000,16219
00120,12,01,13,32,0000,0000,13213
00217,12,01,13,32,0000,0000,13310
03177,12,01,13,32,0000,0000,16270
00176,12,01,13,32,0000,0000,13269
00155,12,01,13,32,0000,0000,13248
00178,12,01,13,32,0000,0000,13271
00312,12,01,13,32,0000,0000,13405
00315,12,01,13,32,0000,0000,13408
00300,12,01,13,33,0000,0000,13649
01014,12,01,13,33,0000,0000,14363
00171,12,01,13,33,0000,0000,13520
00100,12,01,13,34,0000,0000,13705
03167,12,01,13,34,0000,0000,16772
03166,12,01,13,35,0000,0000,17027
00502,12,01,13,42,0000,0000,17691
00230,12,01,13,58,0000,0000,23051
00512,12,01,14,03,0000,0000,01574
00501,12,01,14,03,0000,0000,01563
03228,12,01,14,04,0000,0000,04546
00121,12,01,14,05,0000,0000,01695
00504,12,01,14,08,0000,0000,02846
08888,12,01,14,08,0000,0000,11230
